CustomerID,Churn_Probability,Risk_Category,MonthlyCharges,Contract,Tenure
9691-HKOVS,0.02,Low Risk,90.15,One year,55
5716-EZXZN,0.02,Low Risk,99.05,Two year,65
1407-DIGZV,0.02,Low Risk,19.1,Two year,3
6925-BAYGL,0.02,Low Risk,25.1,Two year,53
5787-KXGIY,0.02,Low Risk,19.3,Two year,72
4890-VMUAV,0.02,Low Risk,71.5,One year,63
6115-ZTBFQ,0.02,Low Risk,65.5,Two year,72
1848-LBZHY,0.02,Low Risk,50.3,Month-to-month,7
8792-AOROI,0.02,Low Risk,65.5,Two year,8
8957-THMOA,0.02,Low Risk,20.15,Two year,50
8975-SKGRX,0.02,Low Risk,116.1,Two year,71
5986-WWXDV,0.02,Low Risk,19.35,One year,39
7153-CHRBV,0.02,Low Risk,59.3,One year,57
0206-OYVOC,0.02,Low Risk,19.25,Two year,46
7997-EASSD,0.02,Low Risk,81.2,One year,63
3594-UVONA,0.02,Low Risk,85.95,One year,35
1987-AUELQ,0.02,Low Risk,25.05,Two year,71
4822-LPTYJ,0.02,Low Risk,103.75,Two year,72
3977-QCRSL,0.02,Low Risk,20.15,Month-to-month,5
3546-GHEAE,0.02,Low Risk,19.45,Two year,7
4819-HJPIW,0.02,Low Risk,25.15,Month-to-month,18
8387-UGUSU,0.02,Low Risk,20.05,Month-to-month,15
6872-HXFNF,0.02,Low Risk,58.35,One year,64
3620-EHIMZ,0.02,Low Risk,19.35,Two year,52
0017-DINOC,0.02,Low Risk,45.2,Two year,54
5668-MEISB,0.02,Low Risk,106.1,Two year,72
7269-JISCY,0.02,Low Risk,45.05,One year,55
9055-MOJJJ,0.02,Low Risk,65.8,One year,64
7860-KSUGX,0.02,Low Risk,64.45,Two year,72
2928-HLDBA,0.02,Low Risk,20.7,Month-to-month,6
9040-KZVWO,0.02,Low Risk,75.5,One year,26
4350-ZTLPI,0.02,Low Risk,108.95,One year,53
4065-JJAVA,0.02,Low Risk,49.5,Month-to-month,1
5149-QYTTU,0.02,Low Risk,95.15,One year,71
3507-GASNP,0.02,Low Risk,19.95,Two year,60
5789-LDFXO,0.02,Low Risk,24.6,One year,24
1309-XGFSN,0.02,Low Risk,80.85,One year,52
2926-JEJJC,0.02,Low Risk,20.2,One year,8
7492-TAFJD,0.02,Low Risk,38.55,Two year,7
7349-ALMUX,0.02,Low Risk,65.6,Two year,37
9782-LGXMC,0.02,Low Risk,61.75,Month-to-month,49
3511-BFTJW,0.02,Low Risk,38.5,Two year,72
8401-EMUWF,0.02,Low Risk,69.4,Month-to-month,42
7242-EDTYC,0.02,Low Risk,19.55,Two year,44
9503-XJUME,0.02,Low Risk,19.65,One year,52
2724-FJDYW,0.02,Low Risk,54.85,One year,39
1206-EHBDD,0.02,Low Risk,80.3,Two year,56
3460-TJBWI,0.02,Low Risk,24.2,Two year,24
9046-JBFWA,0.02,Low Risk,19.15,Month-to-month,27
3896-ZVNET,0.02,Low Risk,24.7,Two year,24
3850-OKINF,0.02,Low Risk,66.2,One year,71
7940-UQQUG,0.02,Low Risk,104.4,One year,64
0973-KYVNF,0.02,Low Risk,70.65,Two year,72
6461-PPAXN,0.02,Low Risk,54.95,One year,35
0556-FJEGU,0.02,Low Risk,70.1,Two year,58
6374-AFWOX,0.02,Low Risk,65.65,Two year,46
1383-EZRWL,0.02,Low Risk,20.05,Month-to-month,7
7353-YOWFP,0.02,Low Risk,20.25,One year,7
9070-BCKQP,0.02,Low Risk,110.15,Two year,72
6861-OKBCE,0.02,Low Risk,20.1,Month-to-month,11
1627-AFWVJ,0.02,Low Risk,19.4,Two year,29
6440-DKQGE,0.02,Low Risk,64.5,One year,30
8990-YOZLV,0.02,Low Risk,66.9,Two year,69
5825-XJOCM,0.02,Low Risk,64.4,One year,48
3224-DFQNQ,0.02,Low Risk,89.0,One year,66
6648-INWPS,0.02,Low Risk,20.15,Month-to-month,16
3521-MNKLV,0.02,Low Risk,49.7,Month-to-month,24
5774-QPLTF,0.02,Low Risk,20.35,One year,50
1036-GUDCL,0.02,Low Risk,79.05,Month-to-month,60
9931-DCEZH,0.02,Low Risk,54.4,One year,28
7995-ZHHNZ,0.02,Low Risk,56.1,One year,42
7779-ORAEL,0.02,Low Risk,75.15,Two year,45
3726-TBHQT,0.02,Low Risk,114.0,Two year,71
5989-AXPUC,0.02,Low Risk,118.6,Two year,68
1937-OTUKY,0.02,Low Risk,98.2,Two year,72
4547-FZJWE,0.02,Low Risk,59.45,One year,55
2710-WYVXG,0.02,Low Risk,71.1,Two year,3
7607-QKKTJ,0.02,Low Risk,95.0,One year,45
1573-LGXBA,0.02,Low Risk,97.55,One year,57
4922-CVPDX,0.02,Low Risk,73.5,Two year,26
8631-XVRZL,0.02,Low Risk,20.15,One year,9
8184-WMOFI,0.02,Low Risk,71.4,One year,62
8639-NHQEI,0.02,Low Risk,95.9,Two year,72
2700-LUEVA,0.0133,Low Risk,20.75,Month-to-month,1
5647-URDKA,0.01,Low Risk,19.7,Two year,8
6122-EFVKN,0.01,Low Risk,35.75,Two year,24
5093-FEGLU,0.01,Low Risk,19.65,Two year,47
4698-KVLLG,0.01,Low Risk,19.6,Two year,51
3108-PCCGG,0.01,Low Risk,84.45,Two year,72
4367-NUYAO,0.01,Low Risk,25.75,Two year,0
3389-KTRXV,0.01,Low Risk,23.85,Two year,23
9871-ELEYA,0.01,Low Risk,67.65,Two year,34
9286-BHDQG,0.01,Low Risk,45.25,Two year,72
6064-ZATLR,0.01,Low Risk,52.85,Two year,27
2005-DWQZJ,0.01,Low Risk,19.05,Two year,8
6736-DHUQI,0.01,Low Risk,84.8,One year,67
1089-XZWHH,0.01,Low Risk,19.7,Two year,24
0945-TSONX,0.01,Low Risk,85.3,Two year,47
2863-IMQDR,0.01,Low Risk,89.65,Two year,61
7328-ZJAJO,0.01,Low Risk,19.5,Two year,59
1534-OULXE,0.01,Low Risk,49.7,One year,61
0508-SQWPL,0.01,Low Risk,20.1,Two year,57
8169-SAEJD,0.01,Low Risk,56.55,Two year,69
5850-BDWCY,0.01,Low Risk,20.2,Month-to-month,6
4189-NAKJS,0.01,Low Risk,51.55,One year,26
4896-CPRPF,0.01,Low Risk,25.45,Two year,35
8221-HVAYI,0.01,Low Risk,69.15,Two year,35
0604-THJFP,0.01,Low Risk,75.95,Two year,59
2252-NKNSI,0.01,Low Risk,85.15,Two year,52
1760-CAZHT,0.01,Low Risk,20.8,Month-to-month,25
3544-FBCAS,0.01,Low Risk,83.6,Two year,72
8317-BVKSO,0.01,Low Risk,20.05,Month-to-month,14
9578-FOMUK,0.01,Low Risk,24.8,Month-to-month,15
8265-HKSOW,0.01,Low Risk,107.45,Two year,72
7799-LGRDP,0.01,Low Risk,25.7,Two year,43
4849-PYRLQ,0.01,Low Risk,73.25,Two year,56
9388-ZEYVT,0.01,Low Risk,44.15,One year,43
8711-LOBKY,0.01,Low Risk,19.85,Two year,59
2911-IJORQ,0.01,Low Risk,90.6,One year,37
1352-HNSAW,0.01,Low Risk,115.6,Two year,72
2146-EGVDT,0.01,Low Risk,19.3,Two year,59
6691-CCIHA,0.01,Low Risk,84.95,Two year,62
9294-TDIPC,0.01,Low Risk,20.2,Month-to-month,5
4992-LTJNE,0.01,Low Risk,55.3,Two year,72
3429-IFLEM,0.01,Low Risk,77.35,Two year,71
1338-CECEE,0.01,Low Risk,68.5,One year,41
0104-PPXDV,0.01,Low Risk,50.3,One year,58
6870-ZWMNX,0.01,Low Risk,76.1,Two year,70
7531-GQHME,0.01,Low Risk,20.05,Month-to-month,12
8722-PRFDV,0.01,Low Risk,77.55,Two year,71
4616-ULAOA,0.01,Low Risk,110.8,Two year,65
9788-YTFGE,0.01,Low Risk,19.95,Month-to-month,7
8050-XGRVL,0.01,Low Risk,54.75,One year,62
3649-JPUGY,0.01,Low Risk,88.6,Two year,72
5012-YSPJJ,0.01,Low Risk,54.35,Month-to-month,31
1038-ZAGBI,0.01,Low Risk,19.8,One year,12
6437-UDQJM,0.01,Low Risk,84.1,Two year,72
1074-WVEVG,0.01,Low Risk,20.35,One year,59
2277-AXSDC,0.01,Low Risk,19.75,One year,32
3354-OADJP,0.01,Low Risk,54.25,One year,8
8111-BKVDS,0.01,Low Risk,40.7,Month-to-month,10
0983-TATYJ,0.01,Low Risk,51.45,One year,33
4933-IKULF,0.01,Low Risk,20.65,One year,17
3067-SVMTC,0.01,Low Risk,55.9,One year,68
8896-RAZCR,0.01,Low Risk,19.9,Two year,44
8822-KNBHV,0.01,Low Risk,83.45,One year,48
9560-BBZXK,0.01,Low Risk,31.05,Two year,36
9585-KKMFD,0.01,Low Risk,20.0,Two year,41
9281-CEDRU,0.01,Low Risk,64.1,Two year,68
9801-NOSHQ,0.01,Low Risk,19.8,One year,23
6388-TABGU,0.01,Low Risk,56.15,One year,62
2595-KIWPV,0.01,Low Risk,19.7,Two year,27
9391-TTOYH,0.01,Low Risk,19.5,Month-to-month,23
6260-XLACS,0.01,Low Risk,19.7,One year,4
6953-PBDIN,0.01,Low Risk,72.95,Two year,70
5651-CRHKQ,0.01,Low Risk,86.2,One year,41
0318-ZOPWS,0.01,Low Risk,20.15,Two year,49
0442-TDYUO,0.01,Low Risk,20.05,Two year,48
9795-SHUHB,0.01,Low Risk,58.2,Two year,66
5736-YEJAX,0.01,Low Risk,79.45,Two year,69
9778-OGKQZ,0.01,Low Risk,92.0,Two year,72
0230-UBYPQ,0.01,Low Risk,36.1,One year,63
3800-LYTRK,0.01,Low Risk,55.7,One year,14
1763-KUAAW,0.01,Low Risk,20.35,One year,18
1177-XZBJL,0.01,Low Risk,64.15,One year,53
8204-TIFGJ,0.01,Low Risk,20.3,Month-to-month,23
3315-IKYZQ,0.01,Low Risk,50.8,One year,28
2545-LXYVJ,0.01,Low Risk,20.7,Two year,72
4980-URKXC,0.01,Low Risk,20.85,One year,36
4835-YSJMR,0.01,Low Risk,49.8,Two year,39
2229-DPMBI,0.01,Low Risk,19.5,Two year,8
4945-RVMTE,0.01,Low Risk,59.55,Month-to-month,28
6419-ZTTLE,0.01,Low Risk,20.75,One year,23
2868-LLSKM,0.01,Low Risk,83.65,One year,68
2314-TNDJQ,0.01,Low Risk,55.65,Two year,72
5546-QUERU,0.01,Low Risk,19.95,One year,13
7196-LIWRH,0.01,Low Risk,19.55,Two year,6
7838-LAZFO,0.01,Low Risk,78.8,One year,45
2324-AALNO,0.01,Low Risk,24.55,One year,48
9066-QRSDU,0.01,Low Risk,26.3,One year,69
8909-BOLNL,0.01,Low Risk,21.2,One year,3
7356-AYNJP,0.01,Low Risk,23.9,One year,4
9220-ZNKJI,0.01,Low Risk,88.8,Two year,55
3451-VAWLI,0.01,Low Risk,19.7,Two year,35
4534-WGCIR,0.01,Low Risk,25.15,Two year,58
1354-YZFNB,0.01,Low Risk,19.55,Two year,4
7654-YWJUF,0.01,Low Risk,84.25,One year,43
4024-CSNBY,0.01,Low Risk,94.25,Two year,72
9625-QNLUX,0.01,Low Risk,103.25,Two year,68
5893-KCLGT,0.01,Low Risk,19.75,Two year,72
1459-QNFQT,0.01,Low Risk,59.5,Two year,70
8319-QBEHW,0.01,Low Risk,39.95,One year,26
1722-LDZJS,0.01,Low Risk,20.2,One year,53
4908-XAXAY,0.01,Low Risk,89.85,One year,49
9867-NNXLC,0.01,Low Risk,20.05,Month-to-month,22
2380-DAMQP,0.01,Low Risk,115.15,Two year,72
7954-MLBUN,0.01,Low Risk,99.45,Two year,31
1468-DEFNC,0.01,Low Risk,24.4,Two year,64
9680-NIAUV,0.01,Low Risk,109.7,Two year,72
7665-VIGUD,0.01,Low Risk,20.35,One year,10
2144-ESWKO,0.01,Low Risk,35.2,One year,43
2753-JMMCV,0.01,Low Risk,74.2,Two year,65
1539-LNKHM,0.01,Low Risk,20.4,Month-to-month,12
3831-YCPUO,0.01,Low Risk,109.5,Two year,72
5614-DNZCE,0.01,Low Risk,64.9,Two year,58
0040-HALCW,0.01,Low Risk,20.4,Two year,54
3259-KNMRR,0.01,Low Risk,79.75,Two year,57
9661-JALZV,0.01,Low Risk,24.7,Two year,58
1525-LNLOJ,0.01,Low Risk,63.3,Two year,66
9845-QOMAD,0.01,Low Risk,19.75,One year,14
4312-KFRXN,0.01,Low Risk,25.4,Two year,72
0269-XFESX,0.01,Low Risk,24.35,One year,23
6120-RJKLU,0.01,Low Risk,79.95,Two year,62
9068-VPWQQ,0.01,Low Risk,75.35,Two year,61
7233-PAHHL,0.01,Low Risk,84.0,Two year,66
5313-FPXWG,0.01,Low Risk,24.6,One year,51
8571-ZCMCX,0.01,Low Risk,60.0,Two year,47
7956-XQWGU,0.01,Low Risk,19.4,Month-to-month,27
3170-NMYVV,0.01,Low Risk,20.15,Two year,50
0098-BOWSO,0.01,Low Risk,19.4,Month-to-month,27
8468-FZTOE,0.01,Low Risk,74.35,Two year,72
1929-ZCBHE,0.01,Low Risk,40.3,One year,47
4378-MYPGO,0.01,Low Risk,105.25,Two year,68
7100-FQPRV,0.01,Low Risk,71.9,One year,43
8229-MYEJZ,0.01,Low Risk,51.2,Month-to-month,10
0357-NVCRI,0.01,Low Risk,20.05,Month-to-month,25
1775-KWJKQ,0.01,Low Risk,89.85,Two year,72
9553-DLCLU,0.01,Low Risk,88.95,Two year,13
8882-TLVRW,0.01,Low Risk,39.1,Two year,69
8514-VZHEB,0.01,Low Risk,19.5,Two year,59
1397-XKKWR,0.01,Low Risk,35.3,One year,7
9777-IQHWP,0.01,Low Risk,93.4,Two year,64
5095-ETBRJ,0.01,Low Risk,56.8,Two year,55
8823-RLPWL,0.01,Low Risk,110.65,Two year,72
4198-VFOEA,0.01,Low Risk,33.6,One year,12
2205-LPVGL,0.01,Low Risk,89.85,One year,58
8782-NUUOL,0.01,Low Risk,79.0,One year,60
5126-RCXYW,0.01,Low Risk,46.0,Two year,54
2692-AQCPF,0.01,Low Risk,108.05,One year,65
0347-UBKUZ,0.01,Low Risk,19.9,Month-to-month,15
8331-ZXFOE,0.01,Low Risk,71.1,One year,58
7817-OMJNA,0.01,Low Risk,20.4,One year,14
5820-PTRYM,0.01,Low Risk,68.45,One year,56
0057-QBUQH,0.01,Low Risk,25.1,Two year,43
4730-AWNAU,0.01,Low Risk,60.7,One year,36
7025-WCBNE,0.01,Low Risk,59.6,Two year,47
7293-LSCDV,0.01,Low Risk,19.25,Two year,60
2384-OVPSA,0.01,Low Risk,20.2,Two year,38
4079-ULGFR,0.01,Low Risk,20.0,Month-to-month,16
7634-HLQJR,0.01,Low Risk,20.05,Two year,47
2796-NNUFI,0.01,Low Risk,19.95,Two year,46
5130-YPIRV,0.01,Low Risk,72.0,Two year,62
0795-LAFGP,0.01,Low Risk,90.4,Two year,71
5684-FJVYR,0.01,Low Risk,90.35,Two year,72
9746-UGFAC,0.01,Low Risk,20.85,One year,22
8626-PTQGE,0.01,Low Risk,60.05,Two year,69
2335-GSODA,0.01,Low Risk,40.1,Two year,23
3777-XROBG,0.01,Low Risk,19.55,Two year,58
2732-ISEZX,0.01,Low Risk,20.5,Month-to-month,5
9477-LGWQI,0.01,Low Risk,80.15,Two year,70
5321-NTRKC,0.01,Low Risk,79.85,Two year,66
8672-OAUPW,0.01,Low Risk,47.85,One year,51
3258-ZKPAI,0.01,Low Risk,116.6,Two year,72
1972-XMUWV,0.01,Low Risk,59.8,Two year,65
6898-RBTLU,0.01,Low Risk,79.3,Two year,49
3115-CZMZD,0.01,Low Risk,20.25,Two year,0
1096-ADRUX,0.01,Low Risk,74.25,One year,66
9803-FTJCG,0.01,Low Risk,66.85,One year,71
3653-NCRDJ,0.01,Low Risk,19.2,One year,43
0230-WEQUW,0.01,Low Risk,56.6,Two year,66
0979-MOZQI,0.01,Low Risk,39.0,Two year,62
1596-OQSPS,0.01,Low Risk,51.1,Month-to-month,11
5730-DBDSI,0.01,Low Risk,19.7,Two year,66
2636-SJDOU,0.01,Low Risk,84.3,One year,64
9397-TZSHA,0.01,Low Risk,24.6,Two year,69
3266-FTKHB,0.01,Low Risk,19.15,Two year,17
7164-BPTUT,0.01,Low Risk,89.55,Two year,57
6035-BXTTY,0.01,Low Risk,54.65,Month-to-month,32
0732-OCQOC,0.01,Low Risk,25.05,Two year,52
2725-IWWBA,0.01,Low Risk,56.9,One year,46
6023-GSSXW,0.01,Low Risk,61.45,Two year,69
9258-CNWAC,0.01,Low Risk,113.65,Two year,71
8313-AFGBW,0.01,Low Risk,73.6,Two year,47
9938-TKDGL,0.01,Low Risk,99.55,Two year,68
2550-QHZGP,0.01,Low Risk,19.5,One year,7
8165-CBKXO,0.01,Low Risk,56.75,Two year,66
6762-QVYJO,0.01,Low Risk,59.75,Two year,58
3557-HTYWR,0.01,Low Risk,74.05,Two year,47
1699-TLDLZ,0.01,Low Risk,19.7,Two year,16
7407-SUJIZ,0.01,Low Risk,20.6,Month-to-month,25
0019-GFNTW,0.01,Low Risk,45.05,Two year,56
3190-FZATL,0.01,Low Risk,19.95,Month-to-month,14
4703-MQYKT,0.01,Low Risk,19.6,Two year,21
8466-PZBLH,0.01,Low Risk,104.6,Two year,67
1073-XXCZD,0.01,Low Risk,25.7,Two year,55
7297-DVYGA,0.01,Low Risk,19.85,One year,51
6551-ZCOTS,0.01,Low Risk,24.9,One year,33
1964-SVLEA,0.01,Low Risk,19.7,One year,20
2123-VSCOT,0.01,Low Risk,72.1,Two year,59
7696-CFTAT,0.01,Low Risk,19.8,Two year,37
8779-YIQQA,0.01,Low Risk,19.8,One year,21
6194-HBGQN,0.01,Low Risk,81.15,One year,51
3221-CJMSG,0.01,Low Risk,51.1,Month-to-month,24
0129-QMPDR,0.01,Low Risk,20.5,One year,44
6242-FEGFD,0.01,Low Risk,96.6,Two year,66
2361-FJWNO,0.01,Low Risk,36.0,One year,40
1022-RKXDR,0.01,Low Risk,24.85,One year,41
1325-USMEC,0.01,Low Risk,99.35,Two year,70
2181-TIDSV,0.01,Low Risk,19.95,Two year,68
7061-OVMIM,0.01,Low Risk,19.55,One year,30
3982-JGSFD,0.01,Low Risk,20.35,One year,36
6848-YLDFR,0.01,Low Risk,75.2,One year,58
9142-XMYJH,0.01,Low Risk,19.35,Month-to-month,29
7869-ZYDST,0.01,Low Risk,59.05,Month-to-month,31
3079-BCHLN,0.01,Low Risk,19.9,One year,47
1345-GKDZZ,0.01,Low Risk,19.55,Month-to-month,6
2673-ZALNP,0.01,Low Risk,19.9,One year,7
6963-EZQEE,0.01,Low Risk,88.55,Two year,70
5092-STPKP,0.01,Low Risk,56.35,Month-to-month,24
8148-NLEGT,0.01,Low Risk,22.95,Two year,42
5656-MJEFC,0.01,Low Risk,48.15,Two year,42
2466-FCCPT,0.01,Low Risk,19.7,One year,20
5208-FVQKB,0.01,Low Risk,67.95,Two year,70
6199-IPCAO,0.01,Low Risk,26.1,Two year,29
2190-PHBHR,0.01,Low Risk,94.45,Two year,72
9805-FILKB,0.01,Low Risk,20.2,One year,46
0562-FGDCR,0.01,Low Risk,74.55,Two year,72
9522-ZSINC,0.01,Low Risk,19.95,One year,13
0440-EKDCF,0.01,Low Risk,60.15,Two year,62
4774-HHGGS,0.01,Low Risk,19.05,Two year,30
5566-SOEZD,0.01,Low Risk,80.65,One year,27
7765-LWVVH,0.01,Low Risk,95.1,Two year,72
2251-PYLPB,0.01,Low Risk,79.55,Two year,72
3682-YEUWS,0.01,Low Risk,24.4,Month-to-month,10
0484-FFVBJ,0.01,Low Risk,64.85,One year,32
9592-ERDKV,0.01,Low Risk,79.25,One year,37
7217-JYHOQ,0.01,Low Risk,70.3,Month-to-month,24
5214-CHIWJ,0.01,Low Risk,20.3,One year,27
2039-JONDJ,0.01,Low Risk,55.45,One year,27
1568-LJSZU,0.01,Low Risk,92.2,Two year,68
7340-KEFQE,0.01,Low Risk,34.2,Two year,51
8809-XKHMD,0.01,Low Risk,100.55,Two year,72
2122-SZZZD,0.01,Low Risk,19.5,One year,44
8777-MBMTS,0.01,Low Risk,105.85,Two year,65
7661-CPURM,0.01,Low Risk,87.7,One year,19
8395-ETZKQ,0.01,Low Risk,19.5,One year,68
3239-TPHPZ,0.01,Low Risk,20.05,Two year,12
2243-FNMMI,0.01,Low Risk,19.4,Month-to-month,20
5222-JCXZT,0.01,Low Risk,19.0,Month-to-month,4
6950-TWMYB,0.01,Low Risk,79.95,Two year,54
3963-RYFNS,0.01,Low Risk,116.45,Two year,72
4560-WQAQW,0.01,Low Risk,68.7,One year,59
8336-TAVKX,0.01,Low Risk,78.45,Two year,72
2885-HIJDH,0.01,Low Risk,86.9,Two year,69
1080-BWSYE,0.01,Low Risk,25.65,Two year,64
1222-KJNZD,0.01,Low Risk,20.4,Month-to-month,40
8646-JCOMS,0.01,Low Risk,90.55,One year,66
8747-UDCOI,0.01,Low Risk,19.35,Two year,65
8345-MVDYC,0.01,Low Risk,81.65,Two year,45
6174-NRBTZ,0.01,Low Risk,30.75,One year,46
2242-MFOTG,0.01,Low Risk,80.1,One year,33
4304-XUMGI,0.01,Low Risk,75.15,Two year,50
7647-GYYKX,0.01,Low Risk,20.35,Two year,54
3280-MRDOF,0.01,Low Risk,69.1,Two year,30
2223-GDSHL,0.01,Low Risk,116.05,Two year,71
5505-OVWQW,0.01,Low Risk,20.15,One year,17
2410-CIYFZ,0.01,Low Risk,20.4,Month-to-month,2
0960-HUWBM,0.01,Low Risk,104.1,Two year,65
9938-PRCVK,0.01,Low Risk,19.7,Two year,41
5549-ZGHFB,0.01,Low Risk,24.95,Two year,50
5696-EXCYS,0.01,Low Risk,19.45,Two year,17
4702-HDRKD,0.01,Low Risk,49.35,One year,67
7190-XHTWJ,0.01,Low Risk,19.3,One year,38
1098-KFQEC,0.01,Low Risk,19.4,Two year,55
5456-ITGIC,0.01,Low Risk,64.45,Two year,72
5712-VBOXD,0.01,Low Risk,20.15,Month-to-month,4
8807-OPMBM,0.01,Low Risk,25.65,Two year,55
9350-ZXYJC,0.01,Low Risk,25.3,Two year,4
4188-PCPIG,0.01,Low Risk,70.35,Two year,57
0263-FJTQO,0.01,Low Risk,70.5,Two year,50
3911-RSNHI,0.01,Low Risk,61.4,Two year,71
6339-TBELP,0.01,Low Risk,86.4,Two year,71
9224-VTYID,0.01,Low Risk,90.5,Two year,47
3115-JPJDD,0.01,Low Risk,81.25,One year,59
3882-IYOIJ,0.01,Low Risk,115.25,Two year,60
5762-TJXGK,0.01,Low Risk,58.75,Two year,52
4803-LBYPN,0.01,Low Risk,20.8,Month-to-month,34
2332-TODQS,0.01,Low Risk,25.05,One year,48
3021-VLNRJ,0.01,Low Risk,70.8,One year,50
4979-HPRFL,0.01,Low Risk,24.15,Two year,56
6016-LVTJQ,0.01,Low Risk,20.65,Month-to-month,34
8189-DUKMV,0.01,Low Risk,20.5,One year,4
8727-JQFHV,0.01,Low Risk,20.75,Two year,57
7321-ZNSLA,0.01,Low Risk,40.55,Two year,13
7359-WWYJV,0.01,Low Risk,114.45,Two year,72
2192-OZITF,0.01,Low Risk,73.55,Two year,45
5944-UGLLK,0.01,Low Risk,54.9,One year,53
2520-SGTTA,0.01,Low Risk,20.0,Two year,0
5322-TEUJK,0.01,Low Risk,114.6,Two year,71
5406-KGRMX,0.01,Low Risk,24.55,Two year,71
9802-CAQUT,0.01,Low Risk,109.55,Two year,72
5893-PYOLZ,0.01,Low Risk,81.8,Two year,56
4737-HOBAX,0.01,Low Risk,79.8,Two year,63
8680-CGLTP,0.01,Low Risk,58.75,One year,29
7473-ZBDSN,0.01,Low Risk,18.8,Two year,14
8003-EWNDZ,0.01,Low Risk,21.2,Month-to-month,10
1821-BUCWY,0.01,Low Risk,55.65,Two year,30
8780-YRMTT,0.01,Low Risk,47.4,Two year,66
6992-TKNYO,0.01,Low Risk,69.0,One year,38
3796-ENZGF,0.01,Low Risk,67.25,Two year,63
9621-OUPYD,0.01,Low Risk,20.2,One year,25
1872-EBWSC,0.01,Low Risk,20.35,One year,29
6619-RPLQZ,0.01,Low Risk,20.85,Two year,45
1089-HDMKP,0.01,Low Risk,54.55,Month-to-month,11
4083-BFNYK,0.01,Low Risk,95.0,One year,38
5472-CVMDX,0.01,Low Risk,38.9,Two year,68
4530-NDRKU,0.01,Low Risk,19.05,One year,42
6974-DAFLI,0.01,Low Risk,19.7,One year,55
4018-KJYUY,0.01,Low Risk,20.15,Month-to-month,22
3884-UEBXB,0.01,Low Risk,36.15,Two year,67
8701-DGLVH,0.01,Low Risk,20.45,Two year,51
0014-BMAQU,0.01,Low Risk,84.65,Two year,63
8766-PAFNE,0.01,Low Risk,79.1,Two year,71
4625-XMOYM,0.01,Low Risk,26.25,Two year,72
2263-SFSQZ,0.01,Low Risk,24.95,Two year,51
9541-ZPSEA,0.01,Low Risk,80.35,Two year,68
2000-DHJUY,0.01,Low Risk,92.2,Two year,70
1619-YWUBB,0.01,Low Risk,24.95,Two year,68
7975-JMZNT,0.01,Low Risk,91.7,Two year,66
8263-QMNTJ,0.01,Low Risk,115.55,Two year,72
7996-BPXHY,0.01,Low Risk,25.0,Two year,13
3134-DSHVC,0.01,Low Risk,98.0,Two year,63
5788-YPOEG,0.01,Low Risk,84.75,Two year,34
8327-WKMIE,0.01,Low Risk,20.15,One year,37
5329-KRDTM,0.01,Low Risk,77.35,Two year,72
0707-HOVVN,0.01,Low Risk,75.5,Two year,70
0380-ZCSBI,0.01,Low Risk,20.0,Month-to-month,10
3200-MNQTF,0.01,Low Risk,70.9,Two year,67
5061-PBXFW,0.01,Low Risk,61.4,Month-to-month,32
8671-KKKOS,0.01,Low Risk,45.55,Month-to-month,46
3486-HOOGQ,0.01,Low Risk,79.7,Two year,70
6061-GWWAV,0.01,Low Risk,70.2,One year,41
1134-YWTYF,0.01,Low Risk,53.8,Month-to-month,27
1552-TKMXS,0.01,Low Risk,20.35,Month-to-month,42
7730-CLDSV,0.01,Low Risk,98.65,Two year,72
7216-KAOID,0.01,Low Risk,19.5,One year,41
2824-DXNKN,0.01,Low Risk,71.45,Two year,72
0320-DWVTU,0.01,Low Risk,99.5,Two year,53
7663-YJHSN,0.01,Low Risk,103.95,Two year,72
0559-CKHUS,0.01,Low Risk,19.55,Two year,29
0020-INWCK,0.01,Low Risk,95.75,Two year,71
1178-PZGAB,0.01,Low Risk,20.25,One year,19
9796-MVYXX,0.01,Low Risk,39.7,Two year,14
2908-WGAXL,0.01,Low Risk,24.95,Two year,56
9917-KWRBE,0.01,Low Risk,78.35,One year,41
4500-HKANN,0.01,Low Risk,59.7,Two year,23
6479-SZPLM,0.01,Low Risk,19.45,Two year,36
1207-BLKSA,0.01,Low Risk,23.05,Two year,52
4182-BGSIQ,0.01,Low Risk,19.8,Month-to-month,10
0988-AADSA,0.01,Low Risk,80.85,Two year,72
9972-NKTFD,0.01,Low Risk,54.65,Month-to-month,28
2428-ZMCTB,0.01,Low Risk,19.75,Month-to-month,10
2207-RYYRL,0.01,Low Risk,24.55,Two year,52
6729-FZWSY,0.01,Low Risk,19.45,One year,67
2642-MAWLJ,0.01,Low Risk,20.25,Two year,36
7599-NTMDP,0.01,Low Risk,48.7,Two year,62
0536-ACXIP,0.01,Low Risk,109.55,Two year,72
6296-DDOOR,0.01,Low Risk,58.2,One year,19
5906-DVAPM,0.01,Low Risk,75.0,One year,55
8532-UEFWH,0.01,Low Risk,25.75,Two year,52
8348-JLBUG,0.01,Low Risk,80.3,One year,64
5641-DMBFJ,0.01,Low Risk,84.3,Two year,58
3251-YMVWZ,0.01,Low Risk,24.05,One year,53
9891-NQDBD,0.01,Low Risk,25.55,One year,28
5120-ZBLAI,0.01,Low Risk,75.7,One year,50
1136-XGEQU,0.01,Low Risk,84.15,One year,50
0635-WKOLD,0.01,Low Risk,70.75,One year,40
6904-JLBGY,0.01,Low Risk,117.35,Two year,72
